Periodo,Regional,Cod_Dep,Departamento,Tipo,Cod_Mun,Municipio,Remates
05/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,10
05/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,5
05/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,2
05/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,2
05/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
05/01/2019 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,6
05/01/2019 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,1
05/01/2019 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,1
05/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
05/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,
05/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,
05/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,
05/01/2019 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,3
05/01/2019 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,
05/01/2019 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,2
05/01/2019 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
05/01/2019 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,
05/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,5
05/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,2
05/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,
05/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,
05/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,4
05/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,1
05/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,15
05/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,9
06/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,16
06/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,7
06/01/2019 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,5
06/01/2019 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,6
06/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,2
06/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,0
06/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,10
06/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,2
06/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,6
06/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,1
06/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,7
06/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,3
06/01/2019 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,3
06/01/2019 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,3
06/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,
06/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,7
06/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
06/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,1
06/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,2
06/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,0
06/01/2019 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,1
06/01/2019 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,1
06/01/2019 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,1
06/01/2019 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",27
06/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,3
06/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,6
06/01/2019 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,18
06/01/2019 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,8
06/01/2019 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,5
06/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,3
06/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,1
06/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,13
06/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,7
06/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,8
06/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,8
06/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,3
06/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
06/01/2019 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,2
06/01/2019 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,
06/01/2019 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,1
06/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
06/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,1
06/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,1
06/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,
06/01/2019 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,
06/01/2019 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,
06/01/2019 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,
06/01/2019 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
06/01/2019 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,
06/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,1
06/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,2
06/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,
06/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,
06/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,5
06/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,2
06/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,31
06/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,8
07/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,15
07/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,13
07/01/2019 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,5
07/01/2019 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,11
07/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,3
07/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,2
07/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,6
07/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,3
07/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,4
07/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,4
07/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,11
07/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,1
07/01/2019 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,3
07/01/2019 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,1
07/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,1
07/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,3
07/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
07/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,3
07/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,1
07/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,3
07/01/2019 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,2
07/01/2019 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,2
07/01/2019 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,
07/01/2019 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",40
07/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,6
07/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,7
07/01/2019 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,16
07/01/2019 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,5
07/01/2019 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,1
07/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,9
07/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,3
07/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,9
07/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,11
07/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,5
07/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,8
07/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,2
07/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
07/01/2019 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,9
07/01/2019 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,5
07/01/2019 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,2
07/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,2
07/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,
07/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,1
07/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,
07/01/2019 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,
07/01/2019 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,
07/01/2019 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,1
07/01/2019 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
07/01/2019 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,
07/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,2
07/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,0
07/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,1
07/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,
07/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,6
07/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,5
07/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,15
07/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,12
08/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,19
08/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,10
08/01/2019 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,7
08/01/2019 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,2
08/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,1
08/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,0
08/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,7
08/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,5
08/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,10
08/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,8
08/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,8
08/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,
08/01/2019 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,1
08/01/2019 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,1
08/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,3
08/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,1
08/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
08/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,1
08/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,1
08/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,5
08/01/2019 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,3
08/01/2019 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,
08/01/2019 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,3
08/01/2019 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",30
08/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,3
08/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,8
08/01/2019 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,16
08/01/2019 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,14
08/01/2019 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,2
08/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,18
08/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,1
08/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,13
08/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,7
08/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,6
08/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,8
08/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
08/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
08/01/2019 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,4
08/01/2019 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,3
08/01/2019 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,0
08/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
08/01/2019 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,
08/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,
08/01/2019 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,3
08/01/2019 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,
08/01/2019 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,
08/01/2019 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,
08/01/2019 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
08/01/2019 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,
08/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,2
08/01/2019 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,2
08/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,
08/01/2019 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,
08/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,3
08/01/2019 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,8
08/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,23
08/01/2019 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,14
09/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,26
09/01/2019 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,15
09/01/2019 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,8
09/01/2019 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,7
09/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,9
09/01/2019 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,0
09/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,8
09/01/2019 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,3
09/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,8
09/01/2019 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,4
09/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,2
09/01/2019 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,1
09/01/2019 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,3
09/01/2019 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,3
09/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,2
09/01/2019 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,2
09/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,2
09/01/2019 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,0
09/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,8
09/01/2019 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,1
09/01/2019 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,3
09/01/2019 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,1
09/01/2019 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,
09/01/2019 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",40
09/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,6
09/01/2019 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,5
09/01/2019 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,26
09/01/2019 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,11
09/01/2019 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,0
09/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,7
09/01/2019 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,1
09/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,14
09/01/2019 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,10
09/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,6
09/01/2019 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,5
09/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
09/01/2019 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,1
09/01/2019 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,3
09/01/2019 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,3
